,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
0,-1.0,341.23300944282994,145.16721671845488,356.8918262057164,222.59874354192465,386.1753058600876,250.60999427895297,358.2800620409263,66.74956128191732,98.67225287805532,268.84045835993714,66.30557129027359,59.59265289768833,208.90855945559508,311.7105090197487,99.45279678114127,272.797371375736,76.22995030249956,166.44296749301483,52.98027676064163,329.63260210418815,417.8574616325369,186.95016805869756,187.2708366467076,77.5708006181429,215.9039196306962,199.52831988833594,105.07938750006284,249.0139754417413,86.462539938912,118.75690472150029,150.58031486115675,335.5204955878239,333.9971857623126,265.83480285938066,367.11664986752936,364.0584795557132,267.70464628826124,152.2971005132075,220.1705309057974,43.72747004827803,237.27041248148436,104.6297468611189,56.71572176533771,248.91705302466212,325.90134387880227,179.31290093818166,409.37094024784705,275.1481855470315,354.5643260610908,196.31163288630222,90.64772538094778,204.71067181825885,128.34194043724654,381.5420777363693,45.44036942457567,45.70099219135483
1,341.23300944282994,-1.0,205.81041530948403,51.252166922584784,96.3942438532298,63.88228527721934,102.38465718367264,46.0775599307321,255.4410494097584,142.9739499398535,82.68996463082664,316.5544734809458,343.86431054105304,65.95444345642038,75.78733764572783,230.86324199762555,101.68197876058262,319.4704322585175,145.956674443188,319.1786271967528,91.63277367228703,58.440383494298445,134.46221737284375,75.87952551621477,306.83929709864213,145.8457137351864,116.10597661404636,304.6637016526778,84.87674788376536,283.9177504201883,260.12645790160923,134.91128982096544,64.36008730705394,82.20156338682486,65.79628952324964,65.94364280732033,64.16046414340047,89.30839573821254,207.82979381384982,95.4889548214089,293.95107673986627,65.75398421717172,156.97375911915495,246.32264396800696,123.91077287431125,84.49963239949028,197.75804810546933,60.619589794764586,98.87004726623127,48.660575843167194,136.5104597593929,277.53127686577295,165.90614376658658,262.05186373167726,64.04226889040908,292.73932352116634,142.47849225348023
2,145.16721671845488,205.81041530948403,-1.0,170.3138108674836,145.904752500858,225.4331205401583,96.87973089152666,200.69012079672845,192.79282249447294,82.88350352076756,111.20826828101616,81.74695614841073,94.19920626790649,164.57650873590265,127.95328463111251,152.67712735801138,141.57734622137892,75.95598642377098,193.46087170391817,133.71026901552543,232.28272722982734,150.33703312040902,185.33869469214883,179.2801205934326,84.493285500387,42.52332478959069,183.25266926361343,136.02906527369112,110.26965010387471,75.83222081191585,86.02708132325033,153.97926089678003,216.00377175703903,107.5430593496135,237.1832659137008,171.0400085565547,248.6020189290706,87.71148238043276,106.5591210364918,159.3423167939788,163.3550103240967,230.45161676585113,154.1865770946438,201.38593665604688,262.5274464955553,110.72192652276765,54.688904699295556,209.64927110328566,263.06738017698484,205.26117297046,107.3578163927504,65.17516906935775,93.51627202871032,55.466847333203994,177.9773876108143,123.26851290454064,55.54972399918001
3,356.8918262057164,51.252166922584784,170.3138108674836,-1.0,108.85734298354777,45.49707894408353,95.69781447368544,49.88798271793257,240.0747279771495,167.39692824666554,73.86900194169182,344.2897667489836,376.68741838949046,73.17076942042937,62.502333946416684,243.30313737986455,94.47639217242552,355.4376788336853,142.65711795731278,330.82689118183595,67.39338664177514,43.51605466031467,95.70105688736119,95.6842155105277,326.43131428019154,126.29470829350859,133.3985405206384,284.308084094904,109.23694330941778,321.69191000990634,238.22273545290423,131.946952276759,53.03438525203715,58.850204793034926,56.26618563237173,55.876543855825226,64.86740216537135,99.84298012120854,204.2616268871424,124.51727477777317,284.6683798366395,77.0964086755602,160.2818974156851,237.84127412393497,96.54655623061149,64.19370760369905,154.6333431242793,47.50670616472773,79.67861659676785,63.74929098448075,140.39682124175806,266.5724897798383,164.1969184071694,229.51507274407902,69.51856897604056,305.5393041949364,126.19490833727045
4,222.59874354192465,96.3942438532298,145.904752500858,108.85734298354777,-1.0,138.79906963725986,111.97971313941478,89.50928865387338,175.6647392419015,78.73134261590016,110.65557350141947,189.3867265156651,204.06640369639217,82.35355756944222,118.3822844667086,155.06349479641287,107.12696495451874,191.2679799117148,90.53648296754693,194.47216486206702,142.17943274030105,151.7832527835946,134.5553228580107,97.5020377448418,178.80153703477976,149.20113838647848,113.08793983433132,236.88168498130435,89.41534056343757,198.44550075962087,193.61081502850342,55.693264906851816,102.10102943696069,152.73858124866518,84.35518059826266,117.19526300826071,114.31887021628019,98.93385095747739,188.09953377742298,86.20644671588614,202.10960521853224,95.58683234100805,80.02505135380741,206.15306743334375,96.42800932647047,110.96873049115173,158.04857216881138,143.0024103861602,122.52274379541115,87.52462862898781,140.81325063634077,136.71183864421695,179.72766154433728,164.9005303598939,137.05037072110912,182.53338462391662,89.85322411945756
5,386.1753058600876,63.88228527721934,225.4331205401583,45.49707894408353,138.79906963725986,-1.0,152.28989166290893,47.54134003294563,270.01491256334066,233.37839085015568,129.62917059657815,383.7568533987138,406.07274823194786,124.2099536073849,109.47081791239943,275.0212402598821,136.26028349545507,402.7735955132178,175.13199304212768,367.2734451649175,40.50978570046581,64.53208546731122,146.87290105218958,91.09145871858641,386.2819682347733,143.49925760411693,162.80366359377038,297.10188656080027,146.31224800620984,347.19615839266504,273.3525254820107,174.25043133966471,58.45692694517917,107.47933225141401,52.87255404599443,69.28359170429813,38.50472759722011,148.47201130716226,224.52136806259898,143.01972546260015,309.2002981963789,87.85661277897216,204.3615818883876,255.95982281682825,101.34628404957544,102.85067875046575,179.26705877972265,30.72004728367549,67.18600169220002,53.82762160800975,196.37651089202456,333.1337861349141,183.28698698633622,282.57059353265214,53.37658781382088,331.13552254922604,160.50255671252867
6,250.60999427895297,102.38465718367264,96.87973089152666,95.69781447368544,111.97971313941478,152.28989166290893,-1.0,110.75379174029636,225.20249180900842,108.82992549371797,70.92687389127649,200.56361315536043,229.7476008325234,115.00357130575141,89.71454566541945,190.88633770440222,67.27031938316108,211.85453410016692,111.22522092802015,230.1190852416176,156.70804645324407,71.76168493558387,90.40000527773815,136.66993717809024,199.91086140356157,104.97932684845068,97.36829907274925,253.7719322522225,73.98603228636631,152.49692789217593,191.09865953074825,152.86736002722995,113.92839889158924,56.628663106881135,144.89779078500354,78.93238127984895,153.7351637110694,42.42311359637887,157.8207878983222,125.68299115293566,236.0823289935636,128.30655273354037,165.63612031950728,195.31434627880157,179.86044394175323,51.447955627185905,139.9047769498238,115.21077127422619,164.38915505482694,120.13896255835367,97.79451940030224,147.75759160747668,142.76778839279746,151.62283361906773,94.32912257542829,194.51985565730902,82.95718294525761
7,358.2800620409263,46.0775599307321,200.69012079672845,49.88798271793257,89.50928865387338,47.54134003294563,110.75379174029636,-1.0,224.3345599183667,154.5407919407253,107.08905094860232,372.93848027741365,408.4640998544147,91.28516683453604,81.95278597128339,207.21059605976953,85.98146201876486,383.2820526297611,117.9630169418788,348.6937502752385,54.951096925958296,58.11086417223595,96.33390585489725,82.05685279993648,355.08383912194137,132.77634688969346,91.37917761516078,298.678467759881,89.06962026382149,327.44979474385195,266.9561187015189,135.19717385859772,33.82562199676657,90.94763781332611,69.22436762429325,47.24323509931156,52.25352066173166,93.56380625184906,193.2017416631018,93.06580741543586,287.10890300952184,57.95572542838528,167.1662397554455,204.27746069024317,93.62373857036964,72.02801334161181,168.83622269902438,42.01031224973036,64.0017035565061,47.986348186894034,156.14765147260528,312.4507586823598,156.32307018051185,264.60399207749197,48.36598610149157,306.4012445923094,151.0482220133371
8,66.74956128191732,255.4410494097584,192.79282249447294,240.0747279771495,175.6647392419015,270.01491256334066,225.20249180900842,224.3345599183667,-1.0,83.2625017170515,235.94599870317822,122.21674038546054,108.44864683241231,157.04666938992875,221.20800561769528,91.28025631215303,170.2411362460717,118.1427070617953,71.45828330453146,61.87665489375625,229.10064518197441,269.21936331230563,96.65588551932309,146.38764512267431,128.3618860760289,251.34409209874318,134.98995821379268,163.97310749772248,208.16339210100728,128.25175795169977,177.96192860157004,112.90307124327036,204.17170455982517,283.68135188981665,170.6834291844282,195.84878588677378,254.16594673761398,237.01656202095944,194.80212118200077,169.13267546495405,52.42354206063355,136.05709656844263,72.85744584786417,47.028738945856,162.73854035102943,231.51080228977997,210.68909426105847,253.69592952808583,192.44598736093124,248.51518412764665,209.19144454402618,126.95750082237394,175.81342591540783,178.0315508345355,263.99383112842327,72.73672873007828,57.914271768846426
9,98.67225287805532,142.9739499398535,82.88350352076756,167.39692824666554,78.73134261590016,233.37839085015568,108.82992549371797,154.5407919407253,83.2625017170515,-1.0,99.34030904546377,92.8514019274862,96.48388083446768,96.68442854539764,122.96138129214228,79.02260294321322,121.59667689434957,90.62157377063048,66.09377826501903,109.59928935180841,220.47703099784658,222.63200015874293,95.68153142021252,113.80181835499798,103.13123957769079,107.86308607013373,108.32763670361601,136.11183392730484,76.59834839444278,88.47575550994148,114.60880442005438,66.52642964902624,176.74217005086598,165.07802910416066,135.1848934811945,187.4304613493441,202.40266354206912,103.42221398377606,132.6840390800963,116.46218007872847,105.87745413074022,120.33058338270514,55.959394309417824,101.20534725546455,149.28770439570954,127.36761824456481,103.81502606530664,219.10127072024235,168.51213466634943,120.32849833447908,129.14546271170605,67.99729998584306,153.4284266091841,79.71159635082591,212.32907682182852,75.36341029381516,50.53959500607395
