,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
0,-1.0,322.34689646368474,130.6093564442581,345.4949543685707,200.77638011732918,376.80668617999476,252.93177913415286,372.5501226461573,55.65881203841136,72.57102148841547,280.8319943908242,53.02412262151898,47.909227453257465,197.66686250347544,320.530559027502,84.42358009305764,277.504667949477,78.57614483785538,170.9244058105882,39.44239014375192,312.2985210105018,415.4172492820509,198.54885215108922,156.23117088335397,74.7807688389289,187.69310989894814,230.74580549764872,94.48560584272164,229.78807515751305,66.21780716958081,120.59630379250221,134.3103034484196,334.40352938771196,349.2031563885247,251.99869524352562,363.4204755167689,348.38452009737335,259.64868417007096,171.90286339182376,208.04844194458542,34.76908967218364,256.84227992527883,86.50005368756797,53.034610967516166,238.7526261040767,347.1313079092058,162.54041387068733,400.87657634547304,264.0615000149769,347.77849980282343,171.22127507396286,86.97889621441398,165.92596584132352,115.62409243823127,385.66151770854725,38.35098353346819,25.64002080180348
1,322.34689646368474,-1.0,199.37202183450137,44.46677687759079,89.85389689988278,59.00977234364599,96.03805219510306,34.925410587215985,243.920864047352,150.49172799540207,81.35410041083388,325.85785588399534,343.27091296292974,60.11530693520069,94.09725385712329,236.47071917092015,79.92297388854176,323.7107549562201,148.68429073354864,316.88764635824424,90.27203869233107,61.006431070308004,122.33362472549081,64.04450402184791,312.7309294418872,147.33511563647457,97.07155349865958,285.39468950361305,88.14508234757723,276.3072689989611,266.9527057822222,142.32198242896754,50.86818716986675,98.08165539042959,63.413535454020995,72.21951073447552,67.05764192834938,97.54099200373929,193.61831325734522,78.3072814970838,275.4938599664792,34.446219660368094,179.61295489846782,222.3378191574777,126.90156697720275,79.16295396529522,201.62617515479087,46.38903827176469,100.27244896822394,39.63893762209251,119.77962962685116,267.29005300335353,163.38999183125105,268.5163153948517,56.17741350687456,302.3058581062162,169.9513579808659
2,130.6093564442581,199.37202183450137,-1.0,162.866984665535,120.12803617917542,214.6547967913417,86.95476306104923,199.06646114159128,186.33074756998727,58.86781514459594,102.54506323723979,70.56561440479439,83.454955328254,164.8989774698454,111.8145340370061,146.26932265948818,125.00517440546152,74.23573868824197,215.71640106548597,110.03622126811598,216.4298206969186,152.08207170480603,181.26828958282897,168.0647752882269,79.2696319189452,20.12540075622178,148.75367265993066,132.82231789818664,101.33056784736699,67.53779725548057,71.68776034558427,131.9435915930507,202.1711330462938,113.25402926489961,240.12122102553596,182.53636941518621,221.39967239162397,60.9302057070307,92.28727252432195,149.9238485705085,137.76541854954414,217.36357323672823,138.67835119718546,202.96036631854528,252.6286824407189,94.77265463329417,33.82578011477207,201.6224587524041,236.06256559715533,187.66723559768764,105.9736279640455,48.430814565936586,75.04963298400001,37.3322975936194,175.2854573801681,110.10870072448124,78.12484403199939
3,345.4949543685707,44.46677687759079,162.866984665535,-1.0,108.90982508954262,36.84228918620316,79.49706836379495,31.53425599085515,237.3001382067156,191.10194619284158,61.535707472676584,372.4846443913598,377.76823799802276,81.38126238753723,39.11178357971256,268.4121043356575,74.75304003227109,373.6366626081142,137.8186153780159,326.75369561102576,49.11592503357391,34.11246500631415,92.07461650081267,72.98232839564487,359.8282478692092,114.86829014410618,106.64223503709788,275.52991440297626,107.17364790070879,321.34914791036005,231.9238989647858,151.75058426215384,30.433485711100342,49.91097555404983,43.21489055160826,55.40577257303915,41.824385506289474,87.8997545423407,182.48041476444266,112.30079168040626,280.0293312256562,54.18283098839423,182.55937559865674,210.99449228091476,81.27062393007755,56.89485696562909,153.13548173568853,32.58172113989537,54.43080777340021,46.62409139022712,122.04887266853308,264.0336334702666,162.58522758643585,231.89043852960862,59.55672224828711,310.6309544594362,165.03224438975957
4,200.77638011732918,89.85389689988278,120.12803617917542,108.90982508954262,-1.0,135.33504321100165,119.50787632919918,104.98297760523077,146.55056428876694,69.39913000229137,111.677598183033,170.85099057986687,179.92908266956087,64.39695918905389,121.72278433494418,168.92673825519364,110.6442545166928,172.5527793860555,88.1346082205131,175.8253506040782,137.86584862662232,172.8440775550054,128.5031643324654,61.53603394388039,174.8210006449474,123.62894220932152,100.16871037318302,217.2374644097801,74.13494038527416,181.49044679640662,173.4688556598635,34.91014295307105,112.47917433002173,154.93276415551136,71.42627673431633,154.8673798062955,118.46021763176199,98.55129180957512,173.380552637694,57.76315029123896,169.47090734695607,87.57414697238465,81.01086147107247,167.83672923749683,84.48192830141726,122.15887106785702,126.5423215196338,141.78889851181398,122.99131724087505,78.137225982285,133.14737579762001,128.95393815228198,151.11226467275765,141.02060485186908,138.02046387629,160.25358744840636,146.09773106348845
5,376.80668617999476,59.00977234364599,214.6547967913417,36.84228918620316,135.33504321100165,-1.0,132.24342737229875,38.78749039759786,256.2448316990705,262.63634337972184,113.71834461753596,365.58169189673004,381.5786866757948,122.66991077253329,102.68584740876342,300.11305363344553,128.42187395978218,390.2550561110347,149.49406573209336,349.1638269980399,33.85086656946389,48.84980075250872,121.22855130391471,79.86769059264641,380.05480227656096,129.15999376641818,151.76732919278936,274.4748240044701,149.86431718773179,328.82439345136885,261.2575636389374,199.49896658296782,50.4849264098002,97.28124284290698,47.617048137738614,54.91381744161828,22.35403262061206,128.1407594993661,212.34549885085883,123.45571841551411,298.8993034183059,61.05089000042207,199.52899884649048,233.52967517550516,99.62373623003045,85.01506962800703,168.28182281570895,21.418871140281016,46.358683010567965,39.46225787183316,179.22681462211827,326.9697762086788,176.43827366613323,282.5014215042138,49.5372729830063,330.1698849115359,148.96038496781642
6,252.93177913415286,96.03805219510306,86.95476306104923,79.49706836379495,119.50787632919918,132.24342737229875,-1.0,112.29903219570994,226.64437559433316,109.0173690283608,46.09790835911407,206.3000880602075,235.92700646361058,111.86275297094274,68.62654249585088,194.87252383521653,44.64012727233559,218.18288454360416,105.86045327273864,240.23743166113397,148.1881710189826,52.85226652264873,80.25025813273211,125.9849888054397,225.82769171069702,90.26123030103051,75.30176638029187,239.49380479340326,52.134025312944495,155.27922526632526,179.1679267999138,168.81669200956742,109.49107133441451,42.79856260270436,160.57503496132423,75.93806720909865,139.99661485387588,28.569063004066706,165.9275280487595,111.50631017181718,224.32439851545197,113.42924656281211,192.1133314912578,189.76570778456323,175.98022914194294,25.566446225900858,133.54518278729034,106.84710678257115,162.085629173591,119.40267225702941,96.21844153865968,153.34425753565176,139.37881888715899,148.15178870648654,91.88987707831413,195.55870488217235,137.89708319308497
7,372.5501226461573,34.925410587215985,199.06646114159128,31.53425599085515,104.98297760523077,38.78749039759786,112.29903219570994,-1.0,243.5593210307201,210.40326573533952,106.1661910516024,386.9507023063651,404.4417845744371,93.66245824313432,79.8339905868405,267.6934592524527,92.85513265142424,403.4115699035435,122.20192945263545,353.5314090517029,53.182582334544755,50.740322778744485,99.13551990630276,68.69912865342333,385.3256895584606,125.08734268390687,98.40215900873488,285.2809928949499,118.8390465856591,343.19248644231413,264.3729973778327,175.1444457408593,23.276410463470167,94.63596929506316,53.63953196054864,36.98306250300358,37.56433266568014,112.95496028942125,200.32121522988317,85.9269315824838,302.46319281768973,46.18630889371237,196.39341182808946,199.7251815217314,101.07107507159657,60.44618283573325,175.9768861618295,27.836439186749317,59.599977767811055,32.92987665748666,152.77692895573634,321.4118894623514,175.4086094947603,278.99095176251774,55.772754462240286,335.8567488065519,164.72793169677112
8,55.65881203841136,243.920864047352,186.33074756998727,237.3001382067156,146.55056428876694,256.2448316990705,226.64437559433316,243.5593210307201,-1.0,70.47937208173788,254.94519564407338,98.31963522110482,90.744373549009,129.73449636784287,202.57814941397544,90.35868290966704,163.86250542456315,119.93223076871969,48.39477934741065,53.41161067692982,220.26618883429566,255.92077713058836,88.21834176232467,114.34618913712698,126.40050708618372,230.74437348742666,161.64074103680875,157.98133913025603,199.52418736223905,108.89146453023957,170.34323712712506,89.31227930004306,205.1063920028159,271.29845065390134,154.286129735835,190.31083943521827,239.697559008666,235.94806492882248,210.19905205036048,144.34920893600852,28.890621878793812,151.61185236408002,52.962765109203076,34.68276381903129,153.82610389260907,229.92701401835376,205.8751888245805,246.21770850022034,192.49273851406937,236.42233987280113,184.89883036857498,138.85024004217604,195.1679032101188,171.51290684101593,263.3850082063571,54.04306368921634,48.10250996615411
9,72.57102148841547,150.49172799540207,58.86781514459594,191.10194619284158,69.39913000229137,262.63634337972184,109.0173690283608,210.40326573533952,70.47937208173788,-1.0,115.94195509943287,69.73206726394076,78.50579226480822,97.69407666770144,135.2158278354621,64.57444497035215,122.57019751054187,85.34565307399852,65.7086220703972,94.33096724371286,223.04637492153262,237.6156657178548,104.7492174022698,98.17067062771156,89.88967224092302,81.22202082849464,98.54439150992243,125.6370667173103,58.87178085041907,66.32968697121392,100.3704990607748,56.13280369408237,211.26964456469557,172.6903325965752,141.7841967579858,207.7291197221253,223.71218734383262,95.0015160339634,113.65003206159376,102.65893524982836,79.8222147744855,150.69574787514668,41.12037867570128,82.60257851601217,159.7054090395152,144.49562195881944,88.93831602657687,236.60130743642685,182.95922667926268,153.28067422669434,117.42178098269318,58.52068839026988,123.21544444686137,59.88090478536899,220.92585562021063,56.3496144495497,56.595391837018234
10,280.8319943908242,81.35410041083388,102.54506323723979,61.535707472676584,111.677598183033,113.71834461753596,46.09790835911407,106.1661910516024,254.94519564407338,115.94195509943287,-1.0,223.496995430773,266.59014955413494,82.1352239161058,44.088210512810186,210.31224822704263,73.35562285330337,233.50611448987527,156.9571697000744,267.9056142917924,138.47152974801853,44.45530471094227,128.9541789574414,108.3458811197981,239.32739007073786,104.08209458482747,95.02460234834982,230.02543857798418,45.59705435962282,161.77853009119926,181.74501840701203,162.4480983523608,110.80287119523518,37.946943026726245,133.19262212050128,97.91516614349491,127.54627403267791,53.31038367664918,160.24235355490418,98.60704280698106,261.2518340287404,110.05803994372441,180.52675615456755,223.22826379628796,200.4450758705214,50.56411491122334,137.74981527888457,98.19007132028787,158.63056801199644,75.24480419355457,97.83288563250949,159.19134482902638,141.96480889318917,158.61504537035495,59.56181813127665,223.33231982175138,147.25573471955101
